identity,created_at,content_auth,reposts_count,attitudes_count,comments_count,text
4278016596606454,08-28,0,520,8116,1894,#电视剧香蜜沉沉烬如霜# 以正视听！小葡萄的敬业和努力我们都看在眼里，为这部剧奉献了极其精彩的表演👏请尊重专业认真的演员谢谢🙏
4277960821647544,08-28,0,390,8577,1646,#电视剧香蜜沉沉烬如霜# #香香探蜜记# 敬业的导演们了解一下！每个镜头背后都有你们忙碌认真的身影，辛苦啦！给你们一个大大的拥抱~ 电视剧香蜜沉沉烬如霜的秒拍视频 
4277951715016734,08-28,0,423,5567,704,#电视剧香蜜沉沉烬如霜#一念疯魔，谁许谁芳心无情？一念成活，谁因谁懵懂难明？累世长情牵，今夕终成卷。旭凤@邓伦 上线送福利啦~关注@安卓壁纸APP 转发微博即有机会获得独家签名照哦，每晚19:30，等你来看！
4277915522682213,08-28,0,354,8596,2574,#电视剧香蜜沉沉烬如霜#也想不相思，可免相思苦；几次细思量，情愿相思苦！@杨紫@邓伦@王一菲Faye@周海媚@张钧然先生@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@完美世界刘宁工作室 
4277915522682213,08-28,0,354,8596,2574,#电视剧香蜜沉沉烬如霜#也想不相思，可免相思苦；几次细思量，情愿相思苦！@杨紫@邓伦@王一菲Faye@周海媚@张钧然先生@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@完美世界刘宁工作室 
4277905943266417,08-28,0,449,14094,2284,#电视剧香蜜沉沉烬如霜# 岁晏酒飘“香”，挚挚“蜜”意长。网络播放量突破八十亿啦！佳酿情长，与你共赏❤️ 
4277756982234993,08-27,0,322,10206,2397,#电视剧香蜜沉沉烬如霜# 【晚安情话】原来，一直都是你！晚安@杨紫@邓伦 
4277750619401676,08-27,0,87,3224,1558,#电视剧香蜜沉沉烬如霜# 【香老板补档社】@腾讯电视剧 第47集：香蜜沉沉烬如霜_47 第48集： 香蜜沉沉烬如霜_48@爱奇艺电视剧  第47集：香蜜沉沉烬如霜第47集 第48集： 香蜜沉沉烬如霜第48集@优酷剧集 第47集： 香蜜沉沉烬如霜 47第48集： 香蜜沉沉烬如霜 48 
4277741879035108,08-27,0,6538,54950,11258,#电视剧香蜜沉沉烬如霜# #香香探蜜记# 葡萄@杨紫 和凤凰@邓伦 的赌约开始了！“你笑你给我两百，不笑演的完美我给你二百！”所以，最后给了吗 电视剧香蜜沉沉烬如霜的秒拍视频 
4277736937169140,08-27,0,3371,13346,3807,#电视剧香蜜沉沉烬如霜# #旭凤复活#你爱的人，在等你醒来。@邓伦 
4277734018599118,08-27,0,321,7671,2779,#都来品香蜜# 穗禾@王一菲Faye 表面上塑了一个假旭凤@邓伦 ，以此遮掩润玉@罗云熙Leo 等人视线，实则将旭凤藏于虞渊之中，耗费大量灵力以保旭凤形魄不散，并发誓定要寻找到九转金丹，复活旭凤。#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277733020200997,08-27,0,40,3025,492,#香香探蜜记#  固城王@演员宋允皓 意图攻打天界，希望鎏英@陈钰琪Yukee 能够担任攻打天界的先锋，鎏英出言回绝，固城王居然拿出了当年先天帝太微@何中华 与其歃血为盟的文书，诱使鎏英为奇鸢@邹廷威 与灭灵族复仇！鎏英会怎么应对呢？#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277731439539296,08-27,0,173,5791,907,#都来品香蜜# 想为义气值点满的鎏英小公举@陈钰琪Yukee 点赞！这样仗义的妹妹试问谁不想要哇然而重点来了，所以旭凤@邓伦 一丝灵气气息到底在哪呢？#电视剧香蜜沉沉烬如霜# 
4277729421108019,08-27,0,666,11678,2097,#都来品香蜜# #灵修夫妇# “凤凰，你回头看我一眼啊，凤凰........&quot; @杨紫 @邓伦 今晚也是纸巾储备量不够的一天#电视剧香蜜沉沉烬如霜# 
4277727827099294,08-27,0,357,7769,783,#都来品香蜜# 锦觅@杨紫 晕倒后终于见到了一直因为陨丹而被封存的霜花本体，两个自我终于会面！霜花本体深爱旭凤@邓伦，因此对杀害了旭凤的锦觅充满了仇恨“原来，原来竟然是我自己！” #电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277722349359598,08-27,0,239,5856,2707,#都来品香蜜# 锦觅@杨紫 告知润玉@罗云熙Leo 自己去了披香殿，查阅过魇兽的噬梦卷宗，发现有人将所思梦改成了所见梦，怀疑自己确实错杀了凤凰@邓伦 ，润玉同意帮助锦觅宣披香殿主事询问，结果却...............#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277720440985754,08-27,0,163,5538,1056,#都来品香蜜# “如果，如果我真的错杀了凤凰，我也不愿意自己独活......&quot;@杨紫 小锦觅，快点开启查案小副本吧！ #电视剧香蜜沉沉烬如霜# 
4277720160170976,08-27,0,123,4382,688,#都来品香蜜# 锦觅@杨紫 看望天后@周海媚 ，对她表明自己杀旭凤@邓伦 也只是为了水神爹爹报仇而已。然鹅，她却从天后口中得知旭凤@邓伦 根本并非杀害自己父亲的真凶！迟来的真相，太残忍了#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277718810262939,08-27,0,583,5567,681,#都来品香蜜# 锦觅@杨紫 从魇兽吐出的梦境中发现了陨丹的存在，并且知道了润玉@罗云熙Leo 曾经修复过她，为了找寻陨丹的真相她来到花界询问长芳主@彭杨 ，陨丹这个终极反派的面目终于要被揭穿啦！#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277715407968692,08-27,0,566,6312,1161,#都来品香蜜# 锦觅@杨紫 在栖梧宫中睹物思人，想起过往与旭凤@邓伦 相处的每一个日子，面对衰败的凤凰花，锦觅施法，却无法再让凤凰花复活凤凰花开两季，一季缘来，一季缘散，大概是缘散了，花也就败了吧#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277704775788908,08-27,0,38,2933,479,#电视剧香蜜沉沉烬如霜# #锦觅得知错杀旭凤# 怎么说@王一菲Faye 查看图片
4277689029935326,08-27,0,44,3626,1304,#电视剧香蜜沉沉烬如霜# 【香香剧透社】穗禾@王一菲Faye 秘密约见已成魔尊的固城王，想借其势力夺回鸟族，固城王会答应吗？今晚19:30@江苏卫视@江苏卫视幸福剧场 等你~ 
4277658793557927,08-27,0,587,10342,3239,#电视剧香蜜沉沉烬如霜# #锦觅得知错杀旭凤# 欲寄相思千点泪，流不到，楚江东。忘川，忘川，回首相望已成川！今晚19:30，故地重游，物是人非！@杨紫@邓伦 电视剧香蜜沉沉烬如霜的秒拍视频 
4277628636503659,08-27,0,161,8091,1660,#电视剧香蜜沉沉烬如霜# #帮锦觅砸碎陨丹# 您好，您的陨丹血条已彻底清空。 
4277628636503659,08-27,0,161,8091,1660,#电视剧香蜜沉沉烬如霜# #帮锦觅砸碎陨丹# 您好，您的陨丹血条已彻底清空。 
4277619685732523,08-27,0,272,6235,808,#电视剧香蜜沉沉烬如霜# //@杨紫：因为魔尊更好看//@邓伦：终于等到这一天是吗
4277617458868427,08-27,0,68,4866,443,#电视剧香蜜沉沉烬如霜# 给缘机仙子笔芯[给你小心心]
4277603131053253,08-27,0,80,5199,725,#电视剧香蜜沉沉烬如霜# #香蜜拯救我的低血糖# 睡荷，你悠着点 查看图片
4277602787125169,08-27,0,190,4562,439,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 谢谢你，天帝霸霸！
4277598441692160,08-27,0,2238,17313,3353,#电视剧香蜜沉沉烬如霜# #香香探蜜记# 敬业的凤凰！拍摄时室外温度到达40度，裹着厚厚的衣服依然坚持下去为旭凤@邓伦 点赞~ 电视剧香蜜沉沉烬如霜的秒拍视频 
4277596134687896,08-27,0,222,8035,2084,#电视剧香蜜沉沉烬如霜##锦觅杀旭凤# 锦觅女士@杨紫 一捅，观众热情再次上涨～也是每天呼叫魔尊旭凤@邓伦 上线的日常后面更精彩，等你来品尝[米奇比心] 
4277553139053987,08-27,0,659,9415,5474,#电视剧香蜜沉沉烬如霜# #锦觅得知错杀旭凤# 碧天云，无定处，空有梦魂来去。夜夜绿窗风雨，断肠君信否？今晚19:30 @江苏卫视@江苏卫视幸福剧场 等你~@杨紫@邓伦@陈钰琪Yukee@邹廷威@夏志远远@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@完美世界刘宁工作室 
4277430820753807,08-27,0,149,7116,1237,#电视剧香蜜沉沉烬如霜# 乖巧等待魔尊上线 查看图片 //@邓伦工作室:邓伦  邓伦香蜜沉沉烬如霜  再见亦是魔尊//@电视剧香蜜沉沉烬如霜:#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 
4277398083807029,08-26,0,508,8312,2655,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 
4277394590402478,08-26,0,379,7774,2659,#电视剧香蜜沉沉烬如霜# 【晚安情话】晚安。@杨紫@邓伦 
4277389355850384,08-26,0,62,2074,1253,#电视剧香蜜沉沉烬如霜# 【香老板补档社】@腾讯电视剧 第45集：香蜜沉沉烬如霜_45第46集：香蜜沉沉烬如霜_46@爱奇艺电视剧 第45集：香蜜沉沉烬如霜第45集第46集：香蜜沉沉烬如霜第46集@优酷剧集 第45集： 香蜜沉沉烬如霜 45第46集：香蜜沉沉烬如霜 46 
4277379494920067,08-26,0,580,9443,3784,#电视剧香蜜沉沉烬如霜# #香香探蜜记# 不如跳舞不如跳舞不如跳舞~小葡萄@杨紫 的尬舞秀来袭！所以果子的本分不是招蜂引蝶，居然是跳舞嘛 电视剧香蜜沉沉烬如霜的秒拍视频 
4277374550166572,08-26,0,685,11108,5377,#电视剧香蜜沉沉烬如霜# #都来品香蜜# &quot;为什么错的明明是他，我为何要流泪......&quot;@杨紫 葡萄干，再也不会甜了！#锦觅杀旭凤# 
4277373471788176,08-26,0,329,7505,2589,#都来品香蜜# 物是人非事事休，欲语泪先流！锦觅@杨紫 看到昙花，不知不觉想起了当初自己给旭凤@邓伦 送的一树凤凰花#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277371072815092,08-26,0,630,5957,8321,#都来品香蜜# 润玉@罗云熙Leo 和幻想中的旭凤@邓伦 对饮，忆起两个人曾经的美好童年记忆，这两兄弟已经回不去最初了！#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277369445213167,08-26,0,465,6636,6196,#都来品香蜜# 润玉@罗云熙Leo 登上天帝之位之后探问天后@周海媚 ，告知旭凤@邓伦 已经身死的情况，天后大受刺激。“他将你视作手足至亲，旭凤何辜？”“旭凤是无辜的，我问你，我母何辜？锦觅何辜？那些千千万万的笠泽水族，他们何其无辜？”#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277367927567348,08-26,0,661,8232,3339,#都来品香蜜# 霜花正式登场！锦觅@杨紫 自那场婚礼之后昏迷半年终于醒来，从邝露@杜雨宸-Bella 口中得知，自己当初亲手杀了旭凤@邓伦。“我感觉，我的痛从胸口处泛溢，一直到四肢百骸，我就像针砭刀刺一般.......&quot;原来，这就是失去挚爱的痛楚了#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤#  ...全文
4277366223657790,08-26,0,214,6383,1821,#都来品香蜜# 陨丹已吐，霜花上线！霜花本体质问葡萄为何要杀了自己最爱的人，可惜一切已经太晚了@杨紫 #电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 
4277366089976260,08-26,0,355,6595,1254,#都来品香蜜# #锦觅杀旭凤# &quot;情，到底是什么？”永失所爱，如堕地狱 #电视剧香蜜沉沉烬如霜# #杨紫 哭戏# 
4277365770716377,08-26,0,1062,6262,1209,#都来品香蜜# 旭凤@邓伦 身死，锦觅@杨紫 发现他果然将自己的头发贴于内丹精元之中！大受刺激之下，锦觅终于生生吐出了令她灭情绝爱的陨丹......#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277363690772775,08-26,0,243,4799,1008,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 广告时间采访一下这位被捅者的感受 查看图片 //@邓伦：终于等到这一天是吗
4277360985855668,08-26,0,975,6929,3111,#都来品香蜜# #电视剧香蜜沉沉烬如霜# “你可曾，爱过我？”“从未！”到最后，她和他都不敢相信她真的下了手...... #锦觅杀旭凤# 
4277360268235762,08-26,0,1871,9816,7836,#都来品香蜜# 燎原君@张钧然先生 为了保护旭凤@邓伦 身死，旭凤愤怒之下准备用琉璃净火攻击润玉@罗云熙Leo 。此时一旁的锦觅@杨紫 受刺激想起水神、风神的惨死，用冰刃捅进了旭凤的后背！“你可曾，爱过我？”“从未！”#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 电视剧香蜜沉沉烬如霜的秒拍视频 #凤凰被捅# 
4277357550289120,08-26,0,188,3451,1551,#都来品香蜜# 锦觅@杨紫 和润玉@罗云熙Leo 正在举行婚礼，旭凤@邓伦 突然出现！旭凤向天帝@何中华 禀明了润玉造反的计划，而且润玉的三方天将均已被他卸了甲。但这场叛乱真的能就此平息吗？紧张！#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277354190717118,08-26,0,196,3802,1771,#都来品香蜜# 旭凤@邓伦 和润玉@罗云熙Leo 半夜对饮，各自表明自己的立场。“要么得到一切，要么失去一切，我已经忍耐得太久了。”“我再说最后一遍，除了锦觅，你什么都可拿走。”局势，一触即发！#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277351556953715,08-26,0,124,4042,885,#都来品香蜜# 大婚前夕，锦觅@杨紫 把自己的一缕青丝送给旭凤@邓伦。“时至今日，你我恐怕再无希望，这缕青丝给你。”“你无需担心，我自有计较。”#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 电视剧香蜜沉沉烬如霜的秒拍视频 
4277346230291817,08-26,0,376,6117,1253,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤#  “为什么？为什么？”“你知道！是你杀了爹爹！是你杀了临秀姨！” @杨紫@邓伦 
4277345516576291,08-26,0,94,4645,905,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 准备好了吗 
4277335337444423,08-26,0,71,4540,365,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 西皮粉头子，你要撑住啊[给你小心心]
4277326642064993,08-26,0,44,2751,528,#电视剧香蜜沉沉烬如霜# 【香香剧透社】天界政权更迭，野心勃勃的固城王想趁机搞事情，他的计谋能否成功呢？今晚19：30@江苏卫视@江苏卫视幸福剧场 六界齐看#锦觅杀旭凤#！ 
4277322121639128,08-26,0,1095,5642,678,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 来自锦觅女士的捅刀预警，收到，over！道友们，都准备好了吗！ 查看图片
4277309705915336,08-26,0,164,5174,827,#电视剧香蜜沉沉烬如霜# 【六界话本】一周大事件又来啦！不过最大的事件就在今晚你们懂的 
4277295763797454,08-26,0,860,12711,2891,#电视剧香蜜沉沉烬如霜##锦觅杀旭凤# 60w粉丝福利[米奇比心] 
4277267900877044,08-26,0,42,4807,573,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤#  认真的吧毕竟你今晚还要...... 查看图片
4277266244699385,08-26,0,228,6194,692,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 物是人非事事休，欲语泪先流。今晚，恭迎水神仙上。@杨紫 
4277256811374886,08-26,0,229,7816,943,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 今晚[加油][加油][加油]
4277253359393695,08-26,0,320,6637,834,#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤#   说捅咱就捅今晚19:30邀您一起观看
4277251145357731,08-26,0,62,3917,634,#电视剧香蜜沉沉烬如霜# 【六界神器】绛珠草 
4277236049809692,08-26,0,696,6781,1098,#电视剧香蜜沉沉烬如霜# #香香探蜜记# 保持淡定，坚决不笑！当动作出现偏差的时候要怎么才能过去？当然是装作什么事情都没发生过啦 电视剧香蜜沉沉烬如霜的秒拍视频 
4277205841940756,08-26,0,1792,14352,4960,"#电视剧香蜜沉沉烬如霜# #锦觅杀旭凤# 最爱我的人，我最爱的人，他死了。
今晚19:30  ，万众期待。@杨紫@邓伦@江苏卫视 @江苏卫视幸福剧场   电视剧香蜜沉沉烬如霜的秒拍视频 "
4277190746892653,08-26,0,1248,17299,5514,"#电视剧香蜜沉沉烬如霜# #灵修夫妇# 不知魂已断，空有梦相随。除却天边月，没人知。
今晚19:30 #锦觅杀旭凤# ，终迎各人命运转折点！  @杨紫@邓伦@罗云熙Leo@王一菲Faye@何中华 @完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@完美世界刘宁工作室 "
4277032202080535,08-25,0,282,7458,2403,#电视剧香蜜沉沉烬如霜# 【晚安情话】该来还是要来了，晚安。@杨紫@邓伦 
4277026644639326,08-25,0,39,2119,938,#电视剧香蜜沉沉烬如霜# 【香老板补档社】@腾讯电视剧 第44集：香蜜沉沉烬如霜_44 @爱奇艺电视剧 第44集：香蜜沉沉烬如霜第44集@优酷剧集 第44集：香蜜沉沉烬如霜 44 
